,class
13912,0
51953,1
101572,1
103105,0
100766,0
26508,0
78765,0
76802,1
46017,0
39554,1
44182,0
11557,1
27911,0
86823,0
31620,1
41417,0
85595,0
123708,1
74699,1
74580,1
34875,0
91912,1
103377,0
105147,0
24325,0
107930,0
103192,0
82226,1
91427,0
95405,1
27360,0
102429,0
111714,0
136290,1
9259,0
109154,0
30677,0
20259,1
119652,0
119952,0
110073,0
78731,0
75391,1
58557,1
130845,0
8525,0
7473,0
136298,0
133940,1
14696,0
97376,1
11740,0
80636,1
7676,1
78535,0
26665,0
126627,0
46556,0
19503,1
47295,1
119790,0
90998,1
102381,0
94650,0
51963,0
132944,0
101289,1
71695,0
99606,0
105378,1
2492,1
80157,0
102742,0
30986,1
116673,0
14636,0
1595,1
91776,1
27817,0
44326,1
51400,0
76569,0
27210,1
41408,1
46255,0
115737,0
137155,0
49889,1
19524,0
135853,1
120858,0
107993,1
105125,1
20071,0
105920,1
97856,0
98733,0
62478,0
16861,0
123296,0
124312,0
19035,1
30854,0
16470,0
38323,0
135021,0
12970,0
8348,0
116198,1
46297,1
56197,0
107099,1
124557,0
87926,0
45193,1
96695,0
38784,1
119600,0
99466,0
42164,0
66886,0
4831,1
131295,1
68103,1
92489,0
102882,1
43617,1
78358,0
19810,1
73141,0
31898,0
5726,0
39382,1
113636,1
20438,1
41685,1
4711,0
19721,1
52403,0
87565,0
61496,1
45841,1
8562,0
62749,0
18653,0
121663,0
76848,1
110470,0
26495,0
36199,0
20064,1
44253,0
93536,1
117958,0
44129,0
50168,1
83454,1
110995,0
70750,0
97285,1
37859,0
92256,1
68077,0
77489,1
130592,1
53565,0
126750,0
54486,0
75640,1
101143,0
55967,0
52413,1
84299,1
63240,1
86386,1
40427,1
56878,0
102507,1
7730,1
77254,1
57248,0
31306,1
71583,0
110651,1
65701,0
29501,1
22625,0
88283,0
45607,1
35049,0
136385,1
72268,0
32163,1
81102,0
810,0
38295,0
51473,0
23061,0
127961,0
125112,0
33679,1
45931,1
89648,0
126355,0
85436,0
45678,1
108821,0
23721,0
105816,1
85428,1
129922,0
6287,1
62354,0
132244,0
44694,1
56365,1
17924,0
10269,0
5150,0
6701,0
70837,1
37755,0
88165,0
106673,0
60840,1
134071,0
24985,1
41380,1
51939,0
13135,1
83768,0
84710,0
31602,1
81032,1
23977,1
3500,0
111777,1
5657,0
84170,0
118885,1
117450,1
91346,0
19537,1
119864,0
93973,0
23600,0
64374,0
13438,0
124175,1
137060,1
25407,1
91462,1
8300,0
84757,0
107467,0
61503,0
96297,1
133162,1
73689,0
77200,0
66512,0
7812,0
96108,1
71075,0
16278,0
25817,1
68337,1
77638,1
119000,1
78069,0
46087,0
71282,0
44173,1
84088,1
98467,0
12844,1
55863,0
15483,0
68555,0
75249,0
49837,0
135873,1
5089,0
123951,0
110411,0
94843,0
117651,1
111573,0
92276,0
135508,0
56277,0
72022,0
118069,0
96553,0
85091,0
70890,1
106199,0
16386,0
56956,1
28831,0
69715,0
132572,0
111821,0
34574,0
96095,0
27312,0
12397,0
90015,0
119635,0
85563,0
106352,1
90426,1
8731,1
80183,0
19811,0
83381,1
7059,1
114321,0
107479,0
131656,0
21094,0
58452,1
134264,1
88267,1
55694,0
84747,0
33032,0
30861,1
124691,0
87054,1
113525,0
42695,1
87985,0
64617,1
107366,0
53907,1
92704,1
3861,0
69687,0
123081,0
66321,1
107819,1
23697,0
96989,1
14867,1
133523,0
28556,1
56779,1
12502,1
76170,0
118945,0
81809,1
118398,0
82525,1
36526,0
81794,0
119301,0
89541,1
118443,1
104884,1
12297,0
64788,1
86499,0
105389,0
32779,1
29185,0
62808,1
46963,0
103145,0
39116,1
54455,0
69812,1
4529,0
23106,1
9921,1
45327,0
62707,0
82275,1
40752,0
19422,0
29969,1
23766,0
4118,0
39105,0
21562,0
50258,0
114881,0
95697,1
56004,1
83612,1
223,0
104028,0
34162,1
3721,0
20501,0
96821,1
129948,0
28125,1
61827,1
133195,0
21990,0
22733,1
57135,1
101489,0
120631,0
41836,0
105007,1
15513,0
82059,0
71568,0
134876,1
15163,0
6469,1
117855,1
2652,1
74782,0
114459,0
57026,0
16958,1
117488,1
99005,0
57651,0
43905,0
79350,1
129701,0
27308,0
4993,1
105853,0
121680,0
33829,1
92989,1
65334,0
86772,1
113110,1
45702,0
82668,0
109595,0
119315,0
24131,1
43790,0
71824,1
64215,0
84638,1
67569,0
104461,1
48077,1
94633,0
31731,0
116789,0
59446,0
123788,1
134998,0
77107,0
136219,0
24060,1
15075,0
118986,0
25476,0
83083,0
89580,0
21100,0
75849,0
20666,1
135441,0
112901,1
88569,0
6536,1
38044,1
134533,0
110225,1
107457,0
10327,1
72108,0
11819,1
71758,0
10888,0
64098,1
130095,0
34296,0
13587,0
72196,1
116258,1
7890,1
180,0
102137,0
133099,1
130241,0
75097,1
59188,1
55930,1
119758,1
136862,1
98100,0
91887,1
33219,0
98479,1
59056,0
90919,1
31138,1
45150,0
88191,1
22513,1
40152,0
112319,0
127299,0
69221,0
31852,0
131626,0
40357,0
74048,1
67513,1
4472,0
90859,0
45672,0
3707,1
107621,0
109862,0
113446,0
131006,0
108635,0
22600,0
110608,1
82578,0
129820,1
54445,1
75559,1
86479,1
90488,1
90620,0
7068,0
126684,0
10781,0
10209,0
7414,1
108715,0
70488,1
101490,0
40938,1
129795,0
22940,1
95839,0
54219,1
82238,0
74292,0
51927,0
127836,0
93982,0
111006,1
3703,1
62642,1
105516,1
135058,0
103693,1
83968,0
116896,0
102874,0
4261,1
98442,1
16270,0
13206,0
39459,0
86759,0
97212,1
32397,1
61661,1
131239,0
3959,1
31098,1
119415,1
101712,1
1984,0
43884,1
69117,0
62644,1
99358,1
111669,1
61761,0
100495,1
60500,0
124382,1
116998,0
113168,1
131759,0
116253,0
88785,1
87473,1
31851,0
15625,1
17145,1
22900,0
96138,0
64417,0
33888,1
59443,0
64074,0
121765,0
1447,0
102331,0
116856,0
123039,0
133167,1
19484,0
99288,0
31861,0
67758,0
95610,0
112854,0
49268,1
114419,1
104512,1
23488,0
118948,0
51174,0
121589,0
58593,1
51060,1
132162,0
85557,0
133605,1
83590,0
110944,0
96460,0
67508,0
124033,0
88187,0
31171,1
53041,1
96349,1
88742,0
109738,1
60113,0
104356,1
123866,0
136424,1
6365,0
56580,1
29289,0
113400,0
122410,0
99503,1
76188,1
93666,0
7147,1
27001,0
60191,1
74827,0
116968,1
2963,1
9232,0
92459,0
9445,1
49152,0
109900,0
97512,0
73943,0
23046,0
62799,0
85917,0
111888,0
86296,1
77250,0
11134,1
61787,1
104135,0
23854,0
126562,0
52440,1
115581,1
97819,1
67349,1
85420,0
54718,1
50837,0
67119,1
22663,0
61223,0
65857,0
39505,0
29164,0
80855,0
39119,1
75689,0
28875,1
128481,0
17937,1
84533,1
128276,1
103044,1
58111,0
58416,1
3840,1
97433,0
84431,0
76773,1
36551,0
55665,0
97236,1
68645,0
83270,0
49091,0
52639,0
125103,0
57487,0
37721,0
39281,0
101642,1
72495,1
21023,0
32776,0
7432,0
22321,0
32030,0
7193,0
16234,0
9690,1
70590,0
71519,0
39228,0
33387,0
79261,0
122402,0
108878,1
21578,1
112051,1
114555,0
72826,0
92604,1
83603,0
5376,0
58153,0
136100,1
81882,1
11353,0
122735,0
31595,0
85242,1
113627,1
114536,1
5206,0
123868,1
32928,0
68994,1
118493,1
92474,1
58652,1
110591,1
91431,1
125039,0
25652,1
65478,0
84987,0
134353,0
70195,0
9114,1
85578,0
5351,1
51547,0
43624,0
99457,0
35069,0
50670,0
94841,0
47049,0
4412,0
121789,0
89471,0
102414,0
123979,0
13414,0
58835,0
6475,1
134826,1
134025,0
84712,1
111817,0
48434,1
38542,1
61078,1
59018,0
97315,0
117647,0
82125,1
127610,1
93740,0
34290,1
2937,1
62179,0
134167,0
81266,0
35825,1
90553,0
72862,0
107755,0
98643,1
74160,0
129026,1
78244,1
51450,0
40875,1
105249,0
115385,0
67729,0
119465,0
72957,0
36204,0
15022,0
93355,0
45561,1
136874,0
49235,0
2992,1
109118,0
77777,1
85443,1
116589,0
29961,0
11757,0
56879,1
85732,0
105306,0
95362,0
73867,0
56516,0
37188,0
65388,1
101856,0
31922,0
65430,0
89825,1
124541,1
103146,0
69265,0
63043,0
42917,0
81229,1
87539,1
100605,1
49232,1
14353,0
68775,1
68921,1
68516,1
16949,0
58906,1
62738,1
111517,0
105364,1
34285,0
10093,0
23718,0
130409,1
130657,1
72703,0
20735,0
38144,0
22423,0
115668,0
31834,1
100880,0
47319,1
35506,0
88986,0
9472,0
94126,1
60079,1
127223,1
100753,1
51468,1
84594,0
109271,0
19473,0
3806,1
22651,0
43970,1
36595,0
58799,0
40475,1
21942,1
21553,0
122390,0
104707,1
71664,0
85693,1
107815,0
121172,1
87066,0
105760,0
52177,1
81655,0
94375,0
130283,1
24568,0
41027,1
85228,0
115067,1
30377,1
39482,0
20464,1
57163,0
30877,0
137265,0
53050,1
79843,1
75029,0
103641,1
10389,1
127200,1
64699,1
30203,0
90065,1
100417,0
95463,0
65699,0
97725,1
61964,0
63484,0
19401,1
46131,1
41322,0
109648,0
135857,0
49259,0
15345,0
43908,1
68739,0
40344,0
56250,0
9691,0
126078,1
114101,0
110722,0
57693,0
23272,0
85951,0
34013,0
20387,0
92366,0
39905,0
82183,1
407,0
4982,0
2013,1
100140,1
89030,1
6188,1
1920,1
43138,1
118116,0
71989,1
82202,1
125930,0
30797,0
12839,0
130855,1
70992,1
41634,0
6499,0
90835,1
24587,0
132235,1
5928,1
108963,0
12022,1
107910,1
98995,1
41428,1
30791,0
22182,0
125901,0
106691,1
84070,1
85212,0
105453,0
1891,1
35041,1
8492,0
39622,0
92906,1
48396,0
54971,0
15385,1
36268,1
113371,1
132367,0
13149,0
108130,0
125584,1
114479,0
119233,0
18886,1
70689,0
44234,0
16254,0
45307,0
79039,0
58912,1
58930,0
123456,1
98272,0
88195,0
96526,1
35106,0
20017,1
105130,1
68724,0
103312,0
78221,0
75898,0
25302,1
86246,1
107577,1
122858,0
12595,0
8535,1
61546,0
5932,0
4626,1
122526,1
99775,0
3148,0
110475,0
6383,0
120785,0
98522,1
130816,0
58479,0
45599,0
20876,1
118453,0
17960,1
91254,0
134748,0
28516,0
89529,0
47189,0
19690,0
83735,0
31275,0
21150,1
61158,0
29494,1
9999,0
129349,1
26096,1
21086,0
28786,0
51143,0
20539,0
90428,0
118792,0
100979,0
1039,1
92207,0
79453,1
31596,0
13510,0
135046,0
134111,0
55099,0
11778,0
113947,0
39227,1
42551,1
58320,1
61497,0
29737,0
97104,1
33010,0
99514,0
71670,0
51271,0
127760,0
135451,1
111035,1
46581,1
41294,0
53542,1
135333,1
20209,1
62577,0
17704,1
21612,0
130097,1
103689,0
107899,1
122552,0
18567,0
26400,1
51334,1
40906,0
24536,0
9578,0
77142,0
51647,0
79082,0
22006,0
11645,0
101722,1
59625,1
22831,1
21877,0
3026,1
2420,1
116810,0
18183,0
29399,1
33810,0
108303,1
61532,0
49609,1
51451,0
47418,1
72480,0
6928,0
36564,1
37244,0
91225,0
44764,1
17822,1
64808,0
97798,1
60171,0
24156,0
90419,1
24075,0
8012,0
58312,1
90662,0
46071,0
91078,1
96426,0
35449,1
20224,1
7634,0
46135,0
38922,0
9298,0
33130,1
3383,0
92421,0
48951,0
13001,1
31447,0
82905,0
18816,1
44366,0
118227,0
96875,1
123617,1
70607,1
2227,1
56941,0
91608,1
129619,0
116020,0
76916,0
22405,0
53510,1
65245,0
33144,0
92373,1
55327,0
68948,1
88274,1
106699,1
40030,1
32477,0
19522,1
14428,1
111988,1
50865,1
4855,0
697,0
95002,1
17,0
93451,1
103910,0
24135,0
15618,0
22795,0
23837,0
109110,1
8742,1
105438,0
109762,0
49010,0
63501,0
108240,1
47587,0
57927,1
105791,0
90467,0
24438,0
120278,0
73715,0
30355,0
21254,1
73130,1
30643,0
130973,1
34333,0
30518,1
21152,0
112224,1
117861,0
61587,0
131230,0
43247,0
16824,0
70553,1
31940,1
8498,1
137153,1
38910,0
1478,0
42405,1
34334,0
6112,0
96389,0
91686,0
50289,1
30350,0
107236,0
127124,1
86966,1
107900,0
47062,0
118332,1
82779,0
8454,1
105515,1
69109,1
79675,0
112690,0
79171,0
9541,1
124770,0
34145,0
115521,0
49156,0
105670,1
31551,1
85425,1
14001,0
20776,0
68925,0
3854,0
125015,1
102663,1
73768,0
24679,0
13174,0
51907,1
121793,0
5751,1
108281,0
68898,0
66059,0
105910,0
54804,1
110901,0
130677,1
36532,1
56482,0
16606,1
99458,0
98959,1
133905,0
673,0
100186,0
9354,0
2496,1
12181,0
23404,1
57252,0
134051,0
106475,0
10174,1
48461,0
115093,0
20927,0
41431,1
136611,0
69153,1
107234,0
4725,0
67414,1
59557,0
68401,0
1215,1
27155,1
41747,0
25551,1
56074,0
10325,1
108244,1
9024,0
6602,0
24036,0
35715,1
104757,0
135825,0
23380,1
103346,0
102240,1
113809,0
73444,0
76767,1
17246,1
105400,0
36711,0
90326,0
47267,1
42085,0
4047,0
55294,1
116366,0
100794,0
46109,0
106209,0
86213,0
86732,0
59907,1
68073,0
118528,0
57414,0
105795,1
22340,0
137323,0
78308,0
39187,1
8832,0
85676,1
81419,0
104915,1
120556,0
16703,1
9030,0
34362,0
118469,0
7471,1
127856,1
16774,1
94663,1
125887,0
27081,1
14647,0
48538,0
118969,0
58594,1
47361,1
101563,1
66137,0
31226,0
48180,0
80073,1
83298,0
106418,1
56309,0
20713,1
42928,0
12258,0
101468,0
80777,0
90700,0
14727,0
43385,0
86865,1
35872,0
130427,1
65939,0
11725,0
23458,1
76489,0
115728,1
65620,1
93545,0
132435,0
124562,1
26310,1
52838,0
136839,0
100857,0
100756,1
131689,0
88352,0
63433,0
14672,0
58630,0
125877,0
52515,0
3425,0
21301,0
66703,0
83678,1
103649,0
136193,0
81869,0
18564,1
132135,1
47688,0
75670,0
87858,0
6699,0
51765,0
92469,0
133491,0
60098,0
101367,1
27821,1
120979,0
64475,0
52459,1
28488,1
35887,1
11306,0
112025,0
101634,1
33524,0
110504,0
16676,0
31174,1
23441,1
15153,0
74114,0
110171,0
41467,1
46447,0
29824,1
71556,0
63845,0
30040,1
104733,1
7516,1
73096,1
1990,1
112334,0
69010,0
128101,0
21078,0
15636,1
59089,0
84813,0
10202,0
99526,0
36245,0
91192,0
104565,1
87205,0
133806,0
87508,0
121002,0
3386,0
116628,0
71549,1
65779,0
32466,0
15948,0
40199,0
118360,0
79339,0
101448,0
76181,0
50285,0
45984,0
1888,0
124662,1
2291,1
54757,1
98013,0
67198,1
34072,1
92753,0
18958,1
17444,0
96716,0
32051,0
118296,0
60713,0
108138,1
72372,0
132929,0
97270,1
15993,0
36591,0
39331,0
20743,0
25707,0
10875,0
96761,0
33858,0
81858,0
615,0
49511,1
40496,0
81054,1
97967,0
19763,0
4813,0
74968,0
35315,0
81311,1
111832,1
62270,0
96341,0
44248,1
103175,0
91054,1
35644,0
69512,0
85753,0
104727,0
136540,0
116700,0
42374,1
90764,0
100614,0
108269,1
136967,1
33662,0
75217,0
132137,0
45128,1
8577,0
70615,1
100309,1
27091,0
36668,1
83944,1
77617,1
61164,0
40796,1
123321,1
47260,1
4260,0
58852,1
62696,0
101324,0
14623,1
99515,0
42589,0
51434,0
16980,0
24671,1
34291,0
108386,0
108237,0
120696,1
96372,1
43718,0
17082,0
47767,0
69165,1
73020,1
77215,1
136215,0
96183,1
124982,0
23353,0
97367,0
94432,0
22957,1
104405,0
51845,0
68191,0
114142,0
133502,0
120989,0
136710,0
39467,1
85232,0
38614,0
118115,1
29755,1
84469,0
127741,1
6559,1
104967,1
48782,1
78755,1
30462,0
121553,0
89702,0
83063,0
98590,0
92661,1
32469,1
63156,0
125685,1
106682,0
65882,1
36292,1
40824,0
45291,1
19262,0
87438,0
76370,0
124177,1
80990,1
12,1
103838,0
21690,0
34710,0
62963,1
127694,0
120930,0
125982,1
110860,1
95033,1
121468,1
96845,1
81269,0
96018,1
25650,0
96484,1
26420,1
41394,1
133792,1
115418,0
54847,0
36547,1
5300,0
137291,1
30189,0
37900,0
105395,0
44372,0
91118,0
130162,0
7396,0
70089,0
94955,0
82783,1
8858,1
72891,1
35874,0
66851,1
18830,1
59887,0
82644,1
51252,1
105900,0
30344,1
6215,0
75710,0
14315,1
22880,1
127899,1
54537,0
135134,0
65802,0
120053,1
59017,1
57097,1
123680,0
93814,1
104934,0
121282,0
116863,0
110243,0
85431,0
16193,0
88357,0
37550,1
23164,0
34446,0
43575,1
94222,0
111728,1
45725,0
100158,1
18487,0
59373,0
102083,0
121331,0
67539,0
33037,1
131549,1
3491,0
40362,1
76119,1
79040,0
77034,0
118450,1
47694,0
28901,1
25997,0
33636,0
114397,0
64732,1
75504,0
78094,0
12859,0
64220,1
64024,1
86207,1
131616,0
62501,0
100042,0
89241,1
116907,0
89647,0
12100,0
64901,0
9221,0
72322,0
59457,0
88992,0
130512,0
62686,0
120648,0
16520,0
26480,0
15189,0
101740,0
75502,0
13711,1
29537,0
9416,1
116724,0
83491,0
115253,1
48507,0
95430,1
90297,0
35135,1
41584,0
100959,1
20058,0
118979,1
22917,0
73663,0
96050,0
98541,1
51915,0
55883,0
74414,1
75694,0
6706,1
36377,1
134637,1
46068,0
114791,0
23601,0
129668,0
18802,0
25063,0
69349,1
65597,0
50718,0
6208,1
69978,1
15444,1
99914,1
111894,1
28158,1
29354,0
42160,0
33153,0
9925,1
96847,0
62468,1
46500,0
133404,0
21017,0
117778,0
14957,1
30648,0
121922,0
70166,1
126169,0
54543,0
131406,0
126538,0
84122,0
109538,0
10437,0
115994,1
18349,0
30187,0
33640,1
43670,0
50219,0
10985,0
34720,0
137610,0
33206,0
59278,0
112456,0
125189,0
109663,1
28000,0
1474,0
79997,1
127798,1
69186,1
88378,0
16998,1
116915,0
27408,0
42899,1
72671,0
7437,0
7616,0
12491,0
117964,0
56915,1
6672,0
61580,0
6574,1
46897,0
116709,0
88060,0
43332,0
95364,1
15667,0
30298,0
133251,0
131234,1
113958,1
113358,0
92560,1
133474,1
20147,0
44060,0
7394,0
8368,1
97973,0
67001,1
89899,1
94995,0
85942,1
34112,0
22290,1
36042,1
130795,0
71700,0
64295,0
48879,0
100238,1
296,0
93996,1
34520,1
664,0
73375,0
118301,0
43588,0
119479,0
10881,0
19560,0
62370,0
125199,0
116559,1
39912,0
4246,0
71344,0
57670,0
5573,1
89751,1
1872,0
64494,0
133582,0
125458,0
137197,1
57373,1
62731,0
21248,0
74522,0
92918,1
33815,1
38057,0
11155,0
56967,1
50373,0
100683,0
51476,0
72562,0
46016,0
135129,0
64547,0
128290,0
68578,0
61666,1
43534,0
49379,1
32974,0
104502,0
132252,0
96949,1
55015,0
3727,1
58435,1
62761,0
116317,1
110921,0
8907,0
91535,1
18729,1
132627,0
74115,0
104653,0
94313,0
106715,1
95820,0
63115,0
97259,0
128121,1
72078,0
118057,0
117098,0
133563,1
73649,0
121144,1
106179,0
115611,0
123721,0
93390,0
93608,0
132474,0
120646,1
40204,0
107251,0
41955,1
44781,0
42189,0
127623,0
452,1
25087,0
78795,1
134196,1
126352,0
109922,0
132183,0
129073,1
133695,0
14662,1
72661,1
95372,0
130457,0
42915,0
48911,0
41776,0
26981,0
56926,0
39262,1
84373,0
66547,1
119134,1
102315,0
98869,0
49952,1
87319,0
116737,1
119928,0
13783,0
14607,1
66513,1
71837,0
81222,1
127604,0
44290,0
58813,0
85299,1
122925,0
128951,0
134620,1
83563,0
34562,0
44029,0
79262,0
96082,1
22298,1
59985,0
36243,0
120522,1
88577,1
76703,1
90948,0
104645,0
75080,0
78020,1
79682,1
80943,0
51458,1
33025,0
44639,1
132,0
69097,0
24066,1
136449,0
134114,0
128393,1
37365,0
50555,0
25534,0
89132,0
25872,0
56217,1
55818,0
24800,1
114671,0
91872,0
51715,1
96670,0
98633,0
90379,0
115277,1
46148,1
38519,1
18697,1
54556,1
118828,0
10962,0
47252,1
14861,0
100011,0
4966,0
16040,1
22527,0
137747,1
134879,1
82272,1
110299,1
70764,0
97827,1
66210,1
78531,0
120715,0
137456,0
103876,1
134531,0
80290,0
24670,0
77742,0
88079,1
109839,0
132525,0
59485,0
112598,1
122314,1
93380,0
95911,1
4597,0
32144,1
47723,0
23092,1
26623,0
41651,0
46525,0
121721,1
102540,1
7485,0
107945,0
46577,1
131183,0
47563,1
76155,1
44452,0
76532,0
53528,1
5142,1
113939,1
9573,0
32509,0
535,0
134736,0
1839,0
25577,0
112238,0
104046,0
35124,1
131852,0
111278,1
98158,0
106821,1
93489,1
110358,0
38643,0
61722,1
132246,0
131886,0
84791,0
111225,0
67290,0
91600,0
52599,0
126807,1
38848,1
49691,0
37204,1
16297,0
46992,0
115250,0
67180,1
76036,0
67130,0
66087,1
32166,0
125700,1
41640,0
80503,0
70158,0
68837,1
53100,1
30463,1
71860,1
99242,1
105565,1
73161,0
49278,0
29407,0
67305,0
101430,0
85803,0
16764,1
10401,1
4505,0
22990,0
51412,1
86709,1
3124,1
73277,1
23241,1
101398,0
107878,1
116388,0
116428,1
24937,1
102013,0
70534,0
55762,1
56136,0
72782,1
44453,1
82792,1
14417,1
4834,1
67803,0
65119,1
2510,1
101390,0
74521,0
68586,0
23784,1
102032,1
126185,0
87743,1
86650,0
62151,0
105073,0
132784,0
71684,1
46685,0
87765,0
137098,0
83057,0
11399,0
85562,0
61055,0
107866,1
75748,0
122772,1
27832,0
71595,1
38011,1
97717,0
14376,1
50594,0
51784,0
31466,0
7456,0
18989,1
63342,0
128487,1
74347,1
126234,0
5647,0
115712,1
85449,0
9118,0
80797,0
71465,1
63039,0
9394,1
34484,0
60177,1
70843,1
90840,0
33900,0
10107,0
131663,0
55645,1
121586,0
47618,1
542,0
730,0
19859,1
44787,1
63758,0
74665,1
134342,0
121265,1
62865,0
133680,0
30758,0
2635,0
56665,0
102243,0
98916,0
74295,0
20007,1
41658,0
30505,1
80907,1
109205,1
43153,0
81016,1
75124,0
80866,0
3027,0
52745,0
52049,0
121108,0
101185,1
129469,1
105722,1
14760,1
68625,1
25783,0
137706,0
24583,1
17993,0
130459,0
4308,0
12885,0
12056,0
68314,1
94041,0
98453,1
39961,0
53835,0
58673,0
84377,1
76432,0
107607,0
95353,0
65826,1
89484,1
76841,0
14746,0
129456,0
13557,1
129010,0
70065,0
90752,0
84565,0
20948,0
110799,1
35432,1
13612,0
60956,1
46485,0
40751,1
38914,1
106986,0
100105,0
56307,0
54349,0
93692,0
91035,0
98003,0
30628,0
40884,0
57233,1
29861,0
102036,0
50601,0
68459,1
100611,0
26481,0
70882,0
54843,0
122795,1
111087,0
106766,1
36509,0
30222,1
36783,0
70785,1
60720,0
2683,0
93233,0
85346,0
104886,0
67741,0
123376,0
110767,0
6513,0
82785,0
101868,1
1523,0
27489,1
84272,0
52490,1
112234,1
99071,0
5063,0
71375,0
91839,1
122731,1
54224,0
47610,0
100506,0
22415,0
125534,0
61671,0
126289,0
69717,0
99452,0
4413,1
89499,1
76701,1
58000,0
44116,1
50686,0
83917,0
85196,0
106078,1
125815,1
129162,0
77551,0
125621,1
48429,1
62946,1
17851,0
84505,0
124324,1
75305,1
37095,0
123820,1
105541,1
12958,1
25394,1
126511,0
109998,1
119572,0
118689,1
42980,0
121001,0
8672,0
23903,0
41960,0
6419,1
99409,0
100872,0
70340,0
11136,0
25019,1
112763,1
68769,0
97859,0
90103,1
120642,0
91819,0
83281,1
102390,0
73034,1
73856,1
87307,0
136963,0
33426,1
13434,0
45544,1
76749,0
98499,0
94721,0
48759,0
14936,0
46720,1
114363,0
44995,1
114186,0
33624,0
103187,0
119734,0
40164,0
104409,0
60819,1
121512,1
62783,0
122703,1
118311,0
128171,1
31119,1
114097,0
13593,0
104989,0
68877,0
66262,0
102336,1
34427,1
7838,1
134084,1
21770,1
85,0
130474,1
95918,0
1737,1
114059,0
71533,1
16561,0
123367,0
116107,1
92356,0
53224,0
61155,1
42019,0
37445,1
25440,1
15891,0
90360,1
128224,1
21494,0
106932,0
135262,0
125797,0
53555,0
109238,1
26553,1
72245,1
108195,0
11369,1
117126,0
104187,0
112085,1
20644,0
57627,1
106428,0
81872,1
27882,0
10243,1
81757,1
64426,1
61910,0
35421,1
53460,1
128241,0
81596,0
73446,1
60971,0
63843,1
42519,0
99057,1
38376,0
16347,0
9986,1
10070,0
37228,0
35750,1
25634,1
56476,0
101304,1
110780,0
110738,1
114563,1
87879,0
71982,0
90169,0
124184,1
10749,0
74869,1
129480,0
86340,0
110058,0
113071,0
32177,0
16999,1
130231,0
125779,1
106262,0
10597,0
100357,0
84607,1
90669,0
28353,0
63872,0
62274,0
88478,1
91892,1
128815,1
82882,0
113069,1
121321,0
74909,0
47946,0
110517,0
127557,1
91084,1
30282,1
42653,0
107531,1
84903,0
27163,0
39615,1
48667,0
6732,1
2995,1
71108,1
111974,1
115601,0
68409,0
17899,0
111319,1
5666,0
89614,0
134930,1
93284,0
107453,0
90558,0
131565,0
35198,0
111492,0
72721,1
110484,1
113654,0
36875,0
1782,0
88158,0
90928,1
20217,0
15911,1
133294,0
51248,0
39060,1
71714,1
9950,0
24145,0
91934,0
93990,0
97153,0
72023,0
15042,0
36127,0
87735,0
69276,1
34602,0
27208,0
70024,0
32114,1
48503,0
58949,0
28335,0
1484,1
99741,1
134386,0
113276,0
115495,0
69571,1
121244,1
24848,0
104217,1
111971,0
36385,0
130345,1
55507,0
97388,1
53212,0
92696,0
98642,0
91559,1
35611,1
115215,0
128915,0
65798,0
88363,0
130045,0
52019,0
71316,0
5347,1
33765,0
69595,1
46532,0
92959,0
37569,1
44819,0
86459,1
52130,0
52522,1
136683,0
24168,0
126865,0
109576,0
112994,0
42893,0
49103,1
21710,1
87305,1
76006,1
134501,1
98575,1
7012,0
80153,0
20992,1
36074,0
14388,1
40224,0
75345,0
12678,1
66268,1
69536,1
98790,1
14165,0
1720,1
19199,0
72071,0
28097,1
124307,1
136184,0
105586,0
79720,0
96631,0
55767,1
99087,1
74333,0
81651,1
102836,0
86057,1
95269,0
38358,0
32647,1
3133,0
34221,0
82431,0
65709,0
130495,1
100702,1
133086,0
12425,0
58648,0
137671,0
121354,0
132133,0
100025,0
53113,1
17077,0
88319,0
55386,0
2913,1
24729,1
64105,1
125908,0
135303,0
72156,0
16373,1
87310,0
69004,1
125818,0
22171,0
34662,0
52596,1
121779,0
35582,0
47346,0
128953,0
79089,0
67555,0
15749,0
82973,0
13660,0
55314,0
63904,0
75213,0
30,1
115835,0
62168,1
42797,1
35219,0
39897,0
18866,0
136441,1
97667,0
3091,1
35176,0
79964,1
39374,0
36064,0
59881,1
74358,0
83543,1
106487,0
134990,0
68698,1
25035,1
